date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:12	6796/6796	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a8c-60916139-73b5668076ddbfd6;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/custom_plugins.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/custom_plugins.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:12	17424/17424	---M-Z	200	added ('OK')	application/x-javascript	etag:%224410-60916138-b032dff66054063;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/custom.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/custom.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:12	2798/2798	---M-Z	200	added ('OK')	application/x-javascript	etag:%22aee-60916154-f0fa2bbae312e90e;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.sticky-kit.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.sticky-kit.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:13	522/522	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220a-6091615c-a5673f2a13c249cf;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/loftloader/assets/js/loftloader.min.js?ver=2020081301	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/loftloader/assets/js/loftloader.minc3cd.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:13	66145/66145	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210261-60916150-f82ca3071fdaa88e;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/hoteller-elementor.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/hoteller-elementor.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:13	503128/503128	---M-Z	200	added ('OK')	application/x-javascript	etag:%227ad58-60916158-3a437d5b9487c13c;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/three.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/three.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:14	114925/114925	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c0ed-60916159-a0466c17a4e90f5e;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/TweenMax.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/TweenMax.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:14	23399/23399	---M-Z	200	added ('OK')	application/x-javascript	etag:%225b67-60916156-a5a7570a92055d68;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/momentum-slider.js?ver=5.5.3	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/momentum-slider5697.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:14	7130/7130	---M-Z	200	added ('OK')	application/x-javascript	etag:%221bda-60916151-9517fd17eeb5955e;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/hover.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/hover.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:15	55243/55243	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d7cb-60916151-e171593a8d94b10c;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/flickity.pkgd.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/flickity.pkgd.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:15	3140/3140	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c44-6091613a-83ea61a83859d840;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/jquery.cookie.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/jquery.cookie.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:15	16908/16908	---M-Z	200	added ('OK')	application/x-javascript	etag:%22420c-6091613b-9e831ca51e561b48;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/jquery.tooltipster.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/jquery.tooltipster.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:15	620/620	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226c-60916139-53442bc5d2e14c98;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/demo.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/demo.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:16	64115/64115	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fa73-60916147-c7b09c284748c2ca;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/js/frontend-modules.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/js/frontend-modules.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:16	10863/10863	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a6f-6091615e-6791d77086146846;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:16	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-60916164-73d456380917e3c7;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:16	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-60916162-5487ff0c421c2cd8;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:17	2635/2635	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a4b-60916161-f1853f732c671de8;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/share-link/share-link.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/share-link/share-link.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:17	120094/120094	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d51e-60916147-5cc3309c957326f2;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/js/frontend.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/js/frontend.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:17	99152/99152	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2218350-609160e0-dd8cb38f002c71d3;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/Cormorant.ttf	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/Cormorant.ttf	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/style.css)
18:47:17	45376/45376	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b140-609160ed-5e5290ea3de1dd79;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/gothica.ttf	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/gothica.ttf	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/style.css)
18:47:18	25472/25472	---M--	200	added ('OK')	application/font-woff	etag:%226380-609160f1-2e2103a3b51098a;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/renner-medium-webfont.woff	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/renner-medium-webfont.woff	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/style.css)
18:47:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-659acfdea6626047;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/hkgrotesk-medium-webfont.woff	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/hkgrotesk-medium-webfont.woff	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/style.css)
18:47:18	36600/36600	---M--	200	added ('OK')	application/font-woff	etag:%228ef8-609160f0-8a45c3910e083bb7;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/Reforma1969-Blanca.woff	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/Reforma1969-Blanca.woff	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/style.css)
18:47:19	20534/20534	---M-Z	200	added ('OK')	image/svg+xml	etag:%225036-609160f7-356f662e8b281096;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/icons/modulobox.svg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/icons/modulobox.svg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/modulobox.css)
18:47:19	98620/98620	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221813c-609160e1-e5283650790ed6f1;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/fa-brands-400.eot	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/fa-brands-400.eot	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/font-awesome.min.css)
18:47:19	98620/98620	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221813c-609160e1-e408a6cf4f981395;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/fa-brands-400-1.eot	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/fa-brands-400-1.eot	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/font-awesome.min.css)
18:47:19	54420/54420	---M--	200	added ('OK')	font/woff2	etag:%22d494-609160e5-a6f20d2573dbeb9e;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/fonts/fa-brands-400.woff2	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/fonts/fa-brands-400.woff2	(from https://max-themes.net/demos/hoteller/hoteller/boutique/css/font-awesome.min.css)
